trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2439,False,"{'a': 0.3, 'e': 0.02577114045900627}",30,19,20.096146283054512,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.3, 'e': 0.02573251272635994}",25,17,16.604404087332764,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.3, 'e': 0.025693942891878107}",35,22,26.765394092460078,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.3, 'e': 0.025655430868778615}",35,27,10.43860536625894,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.3, 'e': 0.025616976570409414}",20,8,-16.58592763332739,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2444,False,"{'a': 0.3, 'e': 0.025578579910248294}",25,12,23.871441749436144,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.3, 'e': 0.02554024080190276}",30,19,21.970598864850466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.3, 'e': 0.02550195915910981}",20,14,12.305495027786876,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.3, 'e': 0.025463734895735723}",20,12,15.024803993088561,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.3, 'e': 0.025425567925775893}",20,14,11.287977424896368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.3, 'e': 0.025387458163354623}",20,15,11.386169072496493,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2450,False,"{'a': 0.3, 'e': 0.02534940552272493}",20,10,16.747748438861784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.3, 'e': 0.025311409918268375}",20,8,24.910448469911984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.3, 'e': 0.025273471264494796}",20,14,14.07393893854714,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.3, 'e': 0.02523558947604223}",20,8,23.3398839163591,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.3, 'e': 0.025197764467676628}",25,15,18.85350486217292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2455,False,"{'a': 0.3, 'e': 0.02515999615429171}",25,7,34.129001044213545,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2456,False,"{'a': 0.3, 'e': 0.02512228445090875}",20,13,13.767474628690401,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2457,False,"{'a': 0.3, 'e': 0.025084629272676403}",25,14,20.235054956805858,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.3, 'e': 0.025047030534870507}",30,24,7.194603833675458,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2459,False,"{'a': 0.3, 'e': 0.02500948815289389}",20,14,11.917598198227639,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2460,False,"{'a': 0.3, 'e': 0.024972002042276155}",20,14,12.366531750079856,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.3, 'e': 0.024934572118673552}",30,17,28.429652935375046,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2462,False,"{'a': 0.3, 'e': 0.024897198297868735}",25,17,12.362752523280124,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.3, 'e': 0.024859880495770592}",20,11,16.174399379258183,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2464,False,"{'a': 0.3, 'e': 0.02482261862841405}",25,13,21.353300596078807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2465,False,"{'a': 0.3, 'e': 0.0247854126119599}",30,18,24.83966881289698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2466,False,"{'a': 0.3, 'e': 0.024748262362694576}",25,11,22.555858138770976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.3, 'e': 0.024711167797030024}",20,12,16.413253271150676,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2468,False,"{'a': 0.3, 'e': 0.02467412883150343}",20,14,12.16978188165023,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.3, 'e': 0.02463714538277711}",25,1,33.22697774526866,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2470,False,"{'a': 0.3, 'e': 0.024600217367638302}",20,16,5.84140897886749,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2471,False,"{'a': 0.3, 'e': 0.024563344702998948}",30,18,25.462194543390307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.3, 'e': 0.024526527305895537}",30,18,21.035534436075828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.3, 'e': 0.02448976509348891}",25,15,17.191168350404375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.3, 'e': 0.02445305798306408}",25,7,24.184018322393506,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.3, 'e': 0.024416405892030035}",20,12,14.109504868466408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2476,False,"{'a': 0.3, 'e': 0.024379808737919537}",20,13,14.282824150153193,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.3, 'e': 0.024343266438388984}",20,5,-39.629838131396546,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
2478,False,"{'a': 0.3, 'e': 0.02430677891121819}",20,13,12.109642791322937,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2479,False,"{'a': 0.3, 'e': 0.0242703460743102}",35,21,26.51147877934749,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2480,False,"{'a': 0.3, 'e': 0.024233967845691113}",20,16,5.525755147223002,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.3, 'e': 0.024197644143509906}",20,3,27.67863849301964,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2482,False,"{'a': 0.3, 'e': 0.02416137488603824}",20,9,18.09031082119235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2483,False,"{'a': 0.3, 'e': 0.02412515999167025}",20,11,15.528028503515804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2484,False,"{'a': 0.3, 'e': 0.024088999378922418}",20,12,13.506753956076903,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.3, 'e': 0.024052892966433353}",20,9,1.35487936495596,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2486,False,"{'a': 0.3, 'e': 0.024016840672963606}",20,11,14.556849063906562,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2487,False,"{'a': 0.3, 'e': 0.02398084241739551}",20,11,14.85874115367328,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2488,False,"{'a': 0.3, 'e': 0.023944898118732967}",20,12,14.0414941255859,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2489,False,"{'a': 0.3, 'e': 0.023909007696101294}",25,4,32.84231529023766,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.3, 'e': 0.023873171068747034}",25,13,23.73149643716885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2491,False,"{'a': 0.3, 'e': 0.02383738815603774}",25,15,19.84544439373195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2492,False,"{'a': 0.3, 'e': 0.023801658877461853}",25,10,25.571140179698094,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.3, 'e': 0.023765983152628484}",25,13,18.71367810869216,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2494,False,"{'a': 0.3, 'e': 0.02373036090126723}",30,13,31.42616761336153,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2495,False,"{'a': 0.3, 'e': 0.023694792043228018}",25,7,33.5604677039343,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2496,False,"{'a': 0.3, 'e': 0.0236592764984809}",30,16,23.594397951608443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2497,False,"{'a': 0.3, 'e': 0.023623814187115885}",30,14,26.65144942283114,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2498,False,"{'a': 0.3, 'e': 0.023588405029342768}",20,15,10.779438806524933,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2499,False,"{'a': 0.3, 'e': 0.023553048945490904}",30,22,14.359846839872553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2500,False,"{'a': 0.3, 'e': 0.023517745856009107}",20,16,6.646021159338034,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.3, 'e': 0.023482495681465407}",20,8,20.43274790924331,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2502,False,"{'a': 0.3, 'e': 0.0234472983425469}",25,2,36.503335923210166,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2503,False,"{'a': 0.3, 'e': 0.02341215376005955}",20,14,10.291544104305896,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2504,False,"{'a': 0.3, 'e': 0.023377061854928043}",20,13,14.009427074884737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2505,False,"{'a': 0.3, 'e': 0.023342022548195566}",25,18,12.485987111227805,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2506,False,"{'a': 0.3, 'e': 0.023307035761023685}",20,14,13.555545098734505,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2507,False,"{'a': 0.3, 'e': 0.023272101414692086}",20,10,16.054740313844402,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2508,False,"{'a': 0.3, 'e': 0.023237219430598487}",20,0,21.73634295138966,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2509,False,"{'a': 0.3, 'e': 0.023202389730258413}",25,14,19.468470665174063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2510,False,"{'a': 0.3, 'e': 0.02316761223530502}",25,14,16.622274650404332,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2511,False,"{'a': 0.3, 'e': 0.02313288686748893}",35,18,30.38988676441336,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2512,False,"{'a': 0.3, 'e': 0.02309821354867805}",20,0,30.503184135186494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2513,False,"{'a': 0.3, 'e': 0.023063592200857398}",20,0,28.40722939461268,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2514,False,"{'a': 0.3, 'e': 0.02302902274612894}",25,7,27.271418149875508,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2515,False,"{'a': 0.3, 'e': 0.022994505106711367}",30,18,23.388198272774822,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2516,False,"{'a': 0.3, 'e': 0.022960039204939983}",35,19,29.120671264350513,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2517,False,"{'a': 0.3, 'e': 0.022925624963266496}",30,10,35.00998406378652,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2518,False,"{'a': 0.3, 'e': 0.02289126230425885}",25,11,24.104818380660493,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2519,False,"{'a': 0.3, 'e': 0.022856951150601042}",20,10,19.108907226137188,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2520,False,"{'a': 0.3, 'e': 0.02282269142509297}",20,5,25.830911577547102,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2521,False,"{'a': 0.3, 'e': 0.022788483050650243}",30,22,17.351923665012976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2522,False,"{'a': 0.3, 'e': 0.02275432595030398}",30,17,28.406991787409606,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2523,False,"{'a': 0.3, 'e': 0.022720220047200708}",20,13,13.336568783034156,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2524,False,"{'a': 0.3, 'e': 0.022686165264602126}",20,0,20.895554668951323,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2525,False,"{'a': 0.3, 'e': 0.02265216152588496}",20,13,15.197126584977198,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2526,False,"{'a': 0.3, 'e': 0.022618208754540785}",30,11,23.621814032242867,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2527,False,"{'a': 0.3, 'e': 0.022584306874175848}",25,17,12.105315732343936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2528,False,"{'a': 0.3, 'e': 0.022550455808510905}",20,16,8.56599191705931,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2529,False,"{'a': 0.3, 'e': 0.022516655481381057}",20,0,-10.092473716421368,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2530,False,"{'a': 0.3, 'e': 0.02248290581673553}",20,10,6.530612981243194,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2531,False,"{'a': 0.3, 'e': 0.022449206738637574}",20,11,14.148824417631952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.3, 'e': 0.022415558171264255}",20,6,18.785589368969127,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2533,False,"{'a': 0.3, 'e': 0.022381960038906273}",20,5,26.61284543401082,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2534,False,"{'a': 0.3, 'e': 0.022348412265967826}",25,17,16.470908995500373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2535,False,"{'a': 0.3, 'e': 0.022314914776966403}",30,18,19.491315160686693,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2536,False,"{'a': 0.3, 'e': 0.02228146749653264}",20,9,20.547707339729378,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2537,False,"{'a': 0.3, 'e': 0.02224807034941016}",20,0,18.117538490192384,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2538,False,"{'a': 0.3, 'e': 0.022214723260455337}",20,0,24.94777252195199,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2539,False,"{'a': 0.3, 'e': 0.022181426154637224}",30,16,24.469270453610697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2540,False,"{'a': 0.3, 'e': 0.022148178957037315}",25,18,14.742335802427268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2541,False,"{'a': 0.3, 'e': 0.022114981592849404}",20,15,9.865202608251817,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2542,False,"{'a': 0.3, 'e': 0.022081833987379406}",25,12,22.453103966230955,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2543,False,"{'a': 0.3, 'e': 0.022048736066045196}",20,14,11.206333155350698,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.3, 'e': 0.02201568775437644}",25,13,19.360720440263826,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2545,False,"{'a': 0.3, 'e': 0.021982688978014423}",20,12,14.335948102854486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2546,False,"{'a': 0.3, 'e': 0.021949739662711874}",25,8,28.181384059165584,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2547,False,"{'a': 0.3, 'e': 0.021916839734332824}",25,13,24.270096532855213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2548,False,"{'a': 0.3, 'e': 0.021883989118852424}",25,17,14.0341126366651,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2549,False,"{'a': 0.3, 'e': 0.021851187742356774}",20,10,-20.553805016604056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2550,False,"{'a': 0.3, 'e': 0.021818435531042762}",20,6,21.879757689104455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.3, 'e': 0.021785732411217902}",25,10,28.149605737657847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2552,False,"{'a': 0.3, 'e': 0.021753078309300157}",20,12,15.946485400259501,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2553,False,"{'a': 0.3, 'e': 0.02172047315181779}",25,13,0.5994153845983192,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2554,False,"{'a': 0.3, 'e': 0.021687916865409173}",30,20,18.421404473392634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2555,False,"{'a': 0.3, 'e': 0.021655409376822653}",30,15,15.896662689350533,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2556,False,"{'a': 0.3, 'e': 0.021622950612916365}",20,11,14.517920357850981,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2557,False,"{'a': 0.3, 'e': 0.02159054050065808}",25,13,21.279137414896702,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2558,False,"{'a': 0.3, 'e': 0.021558178967125027}",20,10,17.279480724944,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2559,False,"{'a': 0.3, 'e': 0.021525865939503747}",20,16,4.633321646191539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2560,False,"{'a': 0.3, 'e': 0.021493601345089923}",25,13,20.283518764572687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2561,False,"{'a': 0.3, 'e': 0.02146138511128818}",30,13,30.602674027631583,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2562,False,"{'a': 0.3, 'e': 0.021429217165611993}",20,5,27.562214554442683,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2563,False,"{'a': 0.3, 'e': 0.021397097435683472}",30,17,23.333149994400777,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2564,False,"{'a': 0.3, 'e': 0.021365025849233204}",25,11,25.340917264283494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2565,False,"{'a': 0.3, 'e': 0.021333002334100112}",20,10,11.284128401102588,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2566,False,"{'a': 0.3, 'e': 0.02130102681823127}",25,1,40.35142382090744,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.3, 'e': 0.02126909922968176}",25,6,32.07413805755944,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2568,False,"{'a': 0.3, 'e': 0.021237219496614494}",30,20,15.769257349720391,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2569,False,"{'a': 0.3, 'e': 0.021205387547300048}",30,22,16.931312759467268,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.3, 'e': 0.02117360331011653}",20,14,10.701760165587093,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.3, 'e': 0.02114186671354939}",25,16,19.33846570973694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.3, 'e': 0.021110177686191275}",25,11,30.23479389178842,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.3, 'e': 0.02107853615674186}",20,12,13.557339310669853,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.3, 'e': 0.02104694205400769}",30,18,22.395532204228427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2575,False,"{'a': 0.3, 'e': 0.02101539530690202}",25,17,15.757366713571491,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.3, 'e': 0.02098389584444467}",25,13,22.486602204627395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.3, 'e': 0.02095244359576181}",25,11,23.463791806003215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.3, 'e': 0.020921038490085878}",20,14,11.614533519233994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2579,False,"{'a': 0.3, 'e': 0.020889680456755377}",20,12,17.108868233588677,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.3, 'e': 0.02085836942521472}",30,21,13.354167570017465,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2581,False,"{'a': 0.3, 'e': 0.020827105325014063}",20,12,14.912567021160518,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.3, 'e': 0.020795888085809178}",30,20,19.12245273594187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.3, 'e': 0.020764717637361256}",25,14,22.287992987824772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.3, 'e': 0.02073359390953679}",20,12,18.417131964556404,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.3, 'e': 0.020702516832307356}",20,10,18.836027175243714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.3, 'e': 0.02067148633574953}",20,16,6.127982178453287,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2587,False,"{'a': 0.3, 'e': 0.020640502350044682}",20,10,16.814543699639582,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2588,False,"{'a': 0.3, 'e': 0.020609564805478826}",30,3,40.29498341672403,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.3, 'e': 0.02057867363244248}",30,20,18.53153283567123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2590,False,"{'a': 0.3, 'e': 0.02054782876143049}",20,12,4.934312202182014,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2591,False,"{'a': 0.3, 'e': 0.020517030123041877}",25,15,16.663344950275288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.3, 'e': 0.020486277647979705}",20,9,18.60407902158021,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2593,False,"{'a': 0.3, 'e': 0.02045557126705088}",20,10,21.268898893468545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2594,False,"{'a': 0.3, 'e': 0.020424910911166032}",25,14,22.736283858798636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2595,False,"{'a': 0.3, 'e': 0.020394296511339352}",30,16,29.722288625908458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.3, 'e': 0.020363727998688425}",20,13,12.6974427696157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.3, 'e': 0.020333205304434086}",20,6,23.352756602397292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2598,False,"{'a': 0.3, 'e': 0.02030272835990026}",25,11,23.906581972192285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2599,False,"{'a': 0.3, 'e': 0.020272297096513812}",20,6,23.46323107252706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2600,False,"{'a': 0.3, 'e': 0.02024191144580439}",20,5,29.55733905254592,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2601,False,"{'a': 0.3, 'e': 0.020211571339404252}",30,20,20.30646091513116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2602,False,"{'a': 0.3, 'e': 0.020181276709048155}",25,11,22.7901373262037,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.3, 'e': 0.020151027486573166}",30,12,37.6579395407127,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.3, 'e': 0.020120823603918526}",20,10,19.123914590148075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2605,False,"{'a': 0.3, 'e': 0.02009066499312548}",20,8,23.589879477425402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.3, 'e': 0.020060551586337145}",25,16,15.266152804640823,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2607,False,"{'a': 0.3, 'e': 0.02003048331579835}",20,12,11.979672360376584,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2608,False,"{'a': 0.3, 'e': 0.02000046011385546}",25,8,29.69676811290089,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2609,False,"{'a': 0.3, 'e': 0.019970481912956264}",20,12,14.606861457303577,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.3, 'e': 0.019940548645649796}",20,8,24.77480718428702,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2611,False,"{'a': 0.3, 'e': 0.019910660244586192}",25,18,8.619484818742714,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.3, 'e': 0.01988081664251654}",20,12,17.092708609536594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.3, 'e': 0.019851017772292718}",30,20,22.187145152659983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.3, 'e': 0.01982126356686726}",30,12,31.66058006904697,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2615,False,"{'a': 0.3, 'e': 0.0197915539592932}",25,11,24.891477822680645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.3, 'e': 0.019761888882723885}",25,11,29.768153173180437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2617,False,"{'a': 0.3, 'e': 0.019732268270412898}",20,14,12.115540954278053,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2618,False,"{'a': 0.3, 'e': 0.01970269205571384}",25,13,25.564701619872448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2619,False,"{'a': 0.3, 'e': 0.019673160172080224}",20,10,16.84223783000923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.3, 'e': 0.019643672553065292}",20,4,28.290259316619963,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2621,False,"{'a': 0.3, 'e': 0.01961422913232189}",20,16,6.152961839168792,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
